departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
63439.0;additional_804;taxi17;719;454073.9;5733802.92;3670;456286.46;5735343.98;741.0;65113.0;933.0;11110.55;3721.45;-2;64639;65147.5
63445.0;12052000_12052000_31178;taxi174;3054;454740.29;5737357.82;2951;453290.95;5741073.58;236.0;64513.0;832.0;8187.25;5729.24;-2.12;64645;65362
63450.0;additional_306;taxi128;3013;453805.79;5733846.27;9135;452370.54;5736199.08;1111.0;65127.0;566.0;4579.64;4031.02;-2;64650;65146.5
63451.0;12052000_12052000_30465;taxi162;7545;457593.49;5736517.14;3301;456284.26;5731914.27;632.0;65429.0;1346.0;12039.25;6796.76;-2.44;64651;65524
63454.0;additional_1020;taxi17;1686;453524.68;5735077.41;2990;454186.7;5731498.5;360.0;64460.0;646.0;5595.03;4063.92;-2;64654;65044
63467.0;12052000_12052000_11681;taxi144;5146;452760.97;5732835.22;5162;452576.82;5732838.95;116.0;63684.0;101.0;822.74;560.55;-2;64667;64772
63467.0;additional_355;taxi19;3712;454206.76;5735746.61;2317;452958.59;5733017;234.0;64149.0;448.0;4479.16;3868.46;-2;64667;65135
63475.0;12052000_12052000_30024;taxi102;3783;454503.12;5735800.76;8213;454752.89;5735769.62;994.0;64555.0;86.0;1161.39;1161.39;-2;64675;64804
63479.0;additional_2386;taxi19;791;453813.35;5734102.55;9083;453652.99;5736820.22;497.0;65019.0;1043.0;8567.58;3732.05;-2;64679;65126
63485.0;12071000_12052000_39404;taxi163;3709;454206.76;5735746.61;8272;448153.31;5733919.95;105.0;65490.0;1900.0;20794.81;7415.6;-2.56;64685;65552
63490.0;12052000_12052000_22749;taxi19;3731;453980.71;5733795.08;1767;454205.24;5734648.25;1047.0;64647.0;110.0;991.3;991.3;-2;64690;64855
63496.0;additional_1983;taxi74;6182;453639.28;5734952.71;10923;456313.56;5731540.99;400.0;65376.0;1480.0;13176.16;6051.22;-2.2;64696;65426.5
63498.0;additional_845;taxi19;3849;453981.69;5733812.67;2898;453434.17;5736965.46;946.0;65150.0;706.0;5478.19;4085.8;-2;64698;65164.5
63515.0;additional_1747;taxi74;8508;453349.77;5734697.9;2306;452486.17;5733008.79;597.0;64499.0;387.0;3193.17;3082.04;-2;64715;65145.5
63549.0;additional_2340;taxi74;5804;452922.62;5734186.82;4753;453270.79;5731536.79;729.0;64835.0;557.0;4993.08;3593.72;-2;64749;65107.5
63552.0;additional_2284;taxi138;4980;453523.13;5734077.64;2159;455078.57;5737034.17;285.0;65255.0;1418.0;14948.15;5138.73;-2;64752;65320.5
