Link;x;y;00:00:00;01:00:00;02:00:00;03:00:00;04:00:00;05:00:00;06:00:00;07:00:00;08:00:00;09:00:00;10:00:00;11:00:00;12:00:00;13:00:00;14:00:00;15:00:00;16:00:00;17:00:00;18:00:00;19:00:00;20:00:00;21:00:00;22:00:00;23:00:00
5552;451589.1845190039;5734660.84770893;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
6884;454125.91329436115;5732910.170534192;0;0;0;0;0;0;1;1;3;0;0;0;0;1;0;5;0;1;0;0;0;0;0;0
1198;454899.9376378218;5734663.522846357;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2036;455859.65714874415;5738210.319017386;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
4698;457612.3201734369;5734454.20923626;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
768;453933.43292783183;5734351.743562241;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0
6875;453498.57320354984;5736271.699936198;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
9903;452874.99855836696;5730813.61265519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
769;453993.5505314043;5734317.447964014;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4699;457507.2490252533;5734746.25903888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
9900;452874.99855836696;5730813.61265519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
4216;457951.43305869866;5730096.660567633;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0
10388;454738.0710714298;5740708.569266587;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;2;1;1;0;0;0;0;0;0
5549;451589.1845190039;5734660.84770893;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
9905;452833.5236374885;5730711.395022406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
6892;453670.81348649395;5736453.756726759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
6894;453355.58819614555;5734945.672035485;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
6410;453048.07517325826;5735245.805235639;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9920;453003.2128362944;5730693.626768815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
9921;452961.64804165566;5730660.802536729;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
6896;452267.7365340038;5736706.754712615;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
6412;451808.3701532924;5733785.572311288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
6411;452979.47514258337;5735316.562663571;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6895;453358.88034653815;5734976.962799923;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
771;453111.51602858736;5735664.0697179325;0;0;0;0;0;0;0;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0
772;453089.80007790466;5735668.565424371;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
773;453189.59141390474;5735443.82676733;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
774;453111.51602858736;5735664.0697179325;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
775;453156.9467477182;5735278.147581172;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
776;453189.59141390474;5735443.82676733;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6887;454353.6076729033;5732593.234073881;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0
10352;454411.9959997905;5735573.629304779;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10351;454462.48312168714;5735412.061622652;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9914;453944.9908854112;5729351.001091332;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;4;1;2;1;0;0;0;0;0
4225;453108.04739405576;5730210.121312321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;0;0;0
6889;454211.31314926705;5732716.372868675;0;0;0;0;0;0;0;3;2;0;0;0;0;0;2;5;1;0;0;1;0;0;0;0
10354;454462.48312168714;5735412.061622652;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
4226;453119.76348739595;5730325.252947095;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
10353;454508.03128091;5735464.9268846745;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
4227;453117.7726059247;5730304.305479218;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
6888;454312.5609954291;5732748.075985244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
10356;454508.03128091;5735464.9268846745;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4228;456136.0613658153;5731783.576532499;0;0;0;0;0;0;0;4;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
10355;454504.97171098745;5735481.449328369;0;0;0;0;0;0;0;4;2;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0
6406;452853.8738528111;5735444.746957818;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4229;456416.5046735906;5731809.316266683;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
6409;452853.8738528111;5735444.746957818;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6408;452979.47514258337;5735316.562663571;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5570;453999.5791156284;5731658.079112485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
8600;454279.012190712;5731105.049280959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6420;455508.61608046055;5739287.44493399;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;2;0;1;0;0;0;0;0
6422;455472.2117398775;5739446.765101909;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
2067;452267.7365340038;5736706.754712615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2066;452341.7996069159;5736316.992670258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2065;452908.58962961927;5731813.016757898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2064;452680.62355637853;5731917.446738004;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0
780;456900.87223967793;5734727.200276992;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;3;1;0;0;0;0;0;0;0
781;456821.07037885435;5734717.228768607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
301;455384.6656580334;5739495.502146956;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0
6414;451861.28160030814;5733638.002705136;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;2;3;3;1;0;0;0;0;0
4236;454471.41159863333;5734676.344869673;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
306;454705.5195527876;5734268.893740418;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6413;451767.95809871383;5733896.551662089;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
6897;452196.1715561124;5737077.16329081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
9922;453053.16424870986;5730676.922382429;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
6899;453341.2087643028;5734795.650080366;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10364;455342.20090815204;5735084.138843895;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9923;453003.2128362944;5730693.626768815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
5569;454183.82873792073;5731463.691698915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
6415;451808.3701532924;5733785.572311288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
6418;455426.2165271248;5739406.019068291;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
5581;454133.0635262984;5730949.559019715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
7760;453978.03430069116;5733943.682166658;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
5584;454133.0635262984;5730949.559019715;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8612;455337.3591118248;5735122.587961418;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5585;454757.01733973145;5730383.2349545425;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;0;0
5101;454175.82336479775;5737050.887585168;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
4255;457547.47509852255;5739591.276845614;0;0;0;0;0;0;1;1;3;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0
7765;455296.95451367286;5734427.287133395;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
8610;455342.20090815204;5735084.138843895;0;0;0;0;0;0;1;1;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0
5587;454668.98235596926;5730574.387202358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
791;453813.3497887035;5734102.552250522;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
10337;457587.54658166156;5736638.751869979;0;0;0;0;0;0;0;1;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
313;454913.51151716075;5734112.156598397;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
314;455253.1633276793;5733697.581974096;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
315;458659.36142419087;5734413.125395179;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
8604;457345.32444864267;5734364.848405335;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
8605;457322.3447370577;5734349.972191033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
10332;455094.17806768406;5733868.437842058;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
5579;454095.80956015724;5730833.089519733;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
8602;457371.7052008488;5734693.360855755;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
10331;455050.0758641841;5733854.69458388;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7757;453978.03430069116;5733943.682166658;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8608;455343.8131475782;5735030.936519648;0;0;0;0;0;0;0;2;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
7759;453959.08297790383;5734120.059224976;0;0;0;0;0;1;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0
10333;454845.9900097615;5733791.286775589;0;0;0;0;0;0;1;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
8609;455349.0793630709;5734882.370455942;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8606;455349.0793630709;5734882.370455942;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8607;455350.3716603186;5734807.08162031;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
5591;454632.3586276204;5730665.765403719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
5593;454629.26502862945;5730674.313077655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
6440;454339.5141859637;5733915.187641807;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5594;454632.3586276204;5730665.765403719;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
6443;454339.5141859637;5733915.187641807;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
8622;456966.41872241016;5734732.812521576;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
5595;454613.5031106099;5730718.911582955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
9953;452649.7533289666;5734443.646362654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
6442;454469.75706050266;5733918.601934495;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
5596;454629.26502862945;5730674.313077655;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0
6445;453092.0352308101;5735572.244859354;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
8620;456990.3727831959;5734622.684248192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
9951;452618.3350803455;5734611.003801437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6444;453980.9875584076;5734209.406834797;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
8621;456970.51154354354;5734588.274149349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
5598;454613.5031106099;5730718.911582955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0
9952;452652.6433713666;5734433.152793615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2087;455417.2023660393;5737572.504279148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2086;455554.798933578;5737799.1326624965;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0
5590;454668.98235596926;5730574.387202358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
321;455101.6626936636;5729733.749215119;0;0;0;0;0;0;0;3;2;1;0;0;0;0;0;5;3;2;0;0;0;0;0;0
7767;457359.1211575068;5729889.342167525;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0
10341;454443.89674891124;5731191.757711678;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
5104;454143.22432549484;5737385.08580217;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
8616;454947.9515127662;5735196.7866187;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
7766;455372.59009811643;5734470.906065708;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
5589;454661.763788581;5730589.734424083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
329;454860.93044301774;5730173.167466663;0;0;0;0;0;0;5;5;5;0;0;0;0;0;0;6;6;2;1;0;0;0;0;0
8613;455342.20090815204;5735084.138843895;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
6438;454195.4460056492;5733912.725525019;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
10343;454375.27677688695;5731389.980998879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
5106;454114.196325433;5737627.801604745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
8614;455081.6271971431;5735202.777088787;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10342;454498.6727228564;5731033.979534702;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
6439;454065.0795338225;5733813.331691719;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10344;454443.89674891124;5731191.757711678;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
5109;454114.196325433;5737627.801604745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9948;452350.5327328437;5728703.923547134;0;0;0;0;0;0;2;5;3;1;0;0;0;0;1;4;3;3;1;0;0;0;0;0
8617;455081.6271971431;5735202.777088787;0;0;0;0;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
8618;454645.40882448107;5735185.52257789;0;0;0;0;0;1;0;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
10346;454522.6738983257;5730971.143224394;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
6450;453074.8842945952;5735491.309653892;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2092;456064.8692345411;5733607.672323389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2091;456071.70996734855;5733603.65303817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
5120;453404.94362000877;5735399.8739476;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
6452;453393.83664801443;5733216.177168817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2090;455887.2712116364;5733699.773181666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
5121;453135.6801809839;5735189.520288192;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
7301;454668.12444566854;5734928.419975671;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
8633;453627.98098931205;5733158.569959746;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
5123;453031.20418889256;5735093.72728137;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
7300;454678.00348875514;5734801.4781656;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
6453;453397.2750100157;5733019.1978934035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
5124;452860.0652139847;5735147.180799717;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9962;453655.679083142;5733560.5850901045;0;0;0;0;0;0;1;2;4;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
7303;454656.4355669739;5735076.5666349325;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4277;452918.1806917592;5733260.242012146;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
8631;453172.7629976278;5733211.020277651;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
6456;453156.12801530113;5736579.347583272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
5125;453223.2003839479;5735064.488794231;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
8632;453626.7603106659;5733219.455024381;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0
6455;453035.73740034713;5736536.212929797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2099;455830.6222204972;5733592.659473287;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0
2098;455694.3872868311;5733327.917017105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2097;455780.01526585495;5733496.982879347;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2095;456283.916991751;5733496.654420585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2094;456071.70996734855;5733603.65303817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
2093;456076.77361342165;5733601.67355639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6447;453074.8842945952;5735491.309653892;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
5115;455645.8626356591;5733561.761110185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
5599;454555.4105682687;5730885.794193005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
8626;453172.74359512236;5733018.822210717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
6446;453111.51602858736;5735664.0697179325;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
8627;453166.9956550944;5732824.6197812585;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
6449;453063.3055390173;5735432.957088621;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8624;457011.3823245372;5734739.869304822;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0
10310;453432.017630095;5730614.536624855;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
8625;456966.41872241016;5734732.812521576;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
6448;453092.0352308101;5735572.244859354;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
10313;452709.17777866044;5729514.873104169;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;1;5;3;0;0;0;0;0;0
8629;453172.74359512236;5733018.822210717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
8640;454954.21696100826;5732220.840387301;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
6461;452656.89017719973;5736414.9339435855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
5130;453031.20418889256;5735093.72728137;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6460;452851.88467901765;5736468.271287603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
4283;452742.0769968172;5733214.96505972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
4284;452760.8472263411;5733016.740005779;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
6463;452676.39858349843;5736408.655201613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
6462;452676.39858349843;5736408.655201613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
5133;456605.49804497394;5736528.38233285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
5134;456724.17808233656;5736556.890434207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
6467;453393.83664801443;5733216.177168817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
6466;453172.7629976278;5733211.020277651;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
4280;452968.23988498945;5735551.388517371;0;0;0;0;0;0;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
10327;455098.1459779587;5735729.994861828;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
4279;452949.8491174579;5735458.374994442;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
5126;453031.20418889256;5735093.72728137;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
7305;454645.40882448107;5735185.52257789;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
6458;453035.73740034713;5736536.212929797;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
5127;453287.57448596787;5735057.462116068;0;0;0;0;0;0;0;1;4;1;1;0;0;0;0;3;2;2;0;0;0;0;0;0
7304;454668.12444566854;5734928.419975671;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0
5128;453223.2003839479;5735064.488794231;0;0;0;0;0;0;0;3;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
10321;453174.9277092314;5730757.72958108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7306;454656.4355669739;5735076.5666349325;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
5129;453031.4736867911;5735239.464511493;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
6459;452676.39858349843;5736408.655201613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
10322;453166.4403298431;5730737.109380083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
