RequestId;actualWaitTime;estimatedWaitTime;deviate
drt_4077;400.0;400.0;0.0
drt_4076;176.0;176.0;0.0
drt_4079;824.0;824.0;0.0
drt_4078;61.0;61.0;0.0
drt_326;272.0;272.0;0.0
drt_327;861.0;609.0;252.0
drt_324;339.0;339.0;0.0
drt_325;382.0;382.0;0.0
drt_322;601.0;601.0;0.0
drt_323;99.0;99.0;0.0
drt_320;146.0;148.0;-2.0
drt_321;261.0;261.0;0.0
drt_328;462.0;462.0;0.0
drt_329;176.0;178.0;-2.0
drt_4080;310.0;310.0;0.0
drt_4082;717.0;717.0;0.0
drt_4081;473.0;473.0;0.0
drt_4084;61.0;61.0;0.0
drt_330;657.0;657.0;0.0
drt_4083;155.0;155.0;0.0
drt_4086;435.0;437.0;-2.0
drt_4085;880.0;880.0;0.0
drt_4088;106.0;106.0;0.0
