person;distance;unsharedDistance;distanceDetour;time;unsharedTime;timeDetour
additional_178;13502.075541753327;7877.672739067315;1.7139675623732396;1750.0;406.0;4.310344827586207
additional_1999;7405.072756099462;4608.443806212483;1.6068488772971348;1202.0;338.0;3.5562130177514795
additional_1685;10387.591824492121;5451.279859511525;1.9055326624567992;1700.0;419.0;4.05727923627685
additional_358;6841.612876013251;3346.9944752151396;2.0441064144790624;1060.0;245.0;4.326530612244898
additional_717;9282.433948499678;4702.729087186213;1.973839822879026;1298.0;314.0;4.13375796178344
additional_1461;6284.26748758094;4130.849721292467;1.5213014056620555;1153.0;334.0;3.4520958083832336
additional_634;10051.719492735965;4095.732480208552;2.4541933686606745;1444.0;320.0;4.5125
additional_1145;8240.948968972565;2934.4809783093424;2.8083156884937335;1169.0;228.0;5.12719298245614
additional_547;4132.596881044014;2307.27355952055;1.791116993471188;1271.0;140.0;9.07857142857143
additional_2140;4586.872714152195;4586.872714152195;1.0;975.0;317.0;3.0757097791798107
additional_1226;3237.0431720415722;2819.292456089405;1.1481757293571533;1264.0;246.0;5.138211382113822
additional_403;8550.269238464341;2900.1202101127624;2.9482464929037855;1120.0;215.0;5.209302325581396
additional_1147;3308.874012588071;1664.901196897909;1.987429655737685;690.0;165.0;4.181818181818182
additional_783;6841.462063897778;2646.996667416811;2.5846130250607087;922.0;194.0;4.752577319587629
additional_2006;4612.431008371634;4466.697406437573;1.0326267012679264;909.0;299.0;3.040133779264214
additional_616;9136.55608597661;3940.227446573899;2.318789006436929;1229.0;279.0;4.405017921146953
additional_108;2616.6703984917385;2616.6703984917385;1.0;251.0;155.0;1.6193548387096774
additional_1946;2056.374812330965;2056.374812330965;1.0;864.0;165.0;5.236363636363636
additional_1090;3597.6745262785175;3597.6745262785175;1.0;490.0;355.0;1.380281690140845
additional_216;6725.571695475268;4712.712051970213;1.427112800720246;1484.0;237.0;6.261603375527426
additional_1410;3714.7372771772434;2837.4763876564452;1.3091694060740198;505.0;216.0;2.337962962962963
additional_1174;14024.981511880043;4979.032364496836;2.816808665853563;1605.0;307.0;5.228013029315961
additional_1675;10416.91624476222;3125.1670664663743;3.3332349993501706;1478.0;229.0;6.454148471615721
additional_712;5393.84487497913;2944.3301202858033;1.831942973315626;1446.0;196.0;7.377551020408164
additional_1877;3467.976305794265;3467.976305794265;1.0;309.0;230.0;1.3434782608695652
additional_1852;7373.973435233429;3810.987980210384;1.9349243486268755;1028.0;301.0;3.4152823920265782
additional_219;3295.275518059515;2624.1734574188517;1.2557384530902016;650.0;228.0;2.8508771929824563
additional_150;5656.806513351825;3313.2672255608845;1.7073197325320524;1231.0;215.0;5.725581395348837
additional_1926;8421.368771651318;3811.87664917912;2.2092448278631585;1368.0;235.0;5.821276595744681
12052000_12052000_29030;9066.535940810776;6089.107936228695;1.4889760595089991;1157.0;343.0;3.373177842565598
additional_839;6560.124807658524;4293.336194174605;1.5279783625050378;1269.0;342.0;3.710526315789474
additional_1462;6253.827908555997;4823.395957290377;1.2965611705801547;1131.0;334.0;3.3862275449101795
additional_1357;10029.283589404118;5562.395714524329;1.803051078012305;1862.0;477.0;3.9035639412997902
additional_93;13378.044239258685;4485.404339422005;2.9825726349082267;1629.0;318.0;5.122641509433962
additional_1792;4303.785479640125;3255.1324248949604;1.3221537307438433;1558.0;312.0;4.993589743589744
additional_262;9296.39436117939;4342.012312341782;2.1410336250671653;1452.0;293.0;4.955631399317406
additional_1253;10204.868339722809;4384.669627839332;2.3273973197272655;1457.0;341.0;4.2727272727272725
additional_458;7644.151891080955;4240.9468482602815;1.8024634980315148;1280.0;338.0;3.78698224852071
additional_1244;3296.6967636803106;2359.151622582762;1.3974077512114882;724.0;157.0;4.611464968152866
additional_961;7161.166675241357;3271.181537747305;2.189168223348706;1023.0;249.0;4.108433734939759
