departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
27377.0;additional_94;taxi225;5300;454220.36;5730741.21;7934;453624.76;5734085.91;1155.0;28918.0;386.0;5980.93;4427.83;-2;28577;28940
27384.0;additional_1205;taxi83;4475;456716.38;5734704.05;1806;454292.34;5734598.49;1091.0;28967.0;492.0;4321.27;3029.91;-2;28584;28989
27386.0;12052000_12052000_15090;taxi228;329;454860.93;5730173.17;3460;451021.37;5735133.79;709.0;29310.0;1215.0;13740.01;8585.74;-2.77;28586;29412.5
27389.0;12052000_12052000_8425;taxi139;2374;452670.41;5739260.03;329;454860.93;5730173.17;79.0;28775.0;1307.0;15450.11;11142.36;-3.43;28589;29648
27390.0;additional_1404;taxi189;3228;456438.78;5732058.81;5128;453223.2;5735064.49;1141.0;29276.0;745.0;6897.01;5942.92;-2.15;28590;29281.5
27390.0;12052000_12052000_4751;taxi259;6835;456607.87;5732008.95;8639;454982.78;5732217.59;1091.0;29334.0;853.0;7829.6;7287.88;-2.47;28590;29358
27390.0;12052000_12052000_29382;taxi224;3301;456284.26;5731914.27;8639;454982.78;5732217.59;322.0;29104.0;1392.0;12305.31;5968.75;-2.13;28590;29247
27393.0;additional_1396;taxi148;5290;457265.08;5736497.96;1766;454206.46;5734795.79;406.0;28788.0;989.0;9555.52;4284.31;-2;28593;29221.5
27394.0;12052000_12052000_1002;taxi144;5146;452760.97;5732835.22;10952;454540.45;5734256.29;866.0;28825.0;565.0;5022.94;3207.3;-2;28594;28991.5
27396.0;additional_753;taxi172;2181;452017.7;5733984.55;1676;454140.53;5734467.91;401.0;28765.0;968.0;8891.99;2466.23;-2;28596;28870.5
27399.0;12052000_12052000_17966;taxi268;5305;455489.39;5734258.9;10261;455676.73;5726131.6;299.0;29005.0;1307.0;16309.24;10240.62;-3.09;28599;29416.5
