person;distance;unsharedDistance;distanceDetour;time;unsharedTime;timeDetour
additional_351;15782.11194260811;6015.390091491546;2.623622359077108;1812.0;414.0;4.3768115942028984
additional_2067;4335.759717830107;2169.4234289545934;1.998576976703636;1239.0;193.0;6.419689119170984
12052000_12052000_20037;1752.6650035781838;1752.6650035781838;1.0;250.0;125.0;2.0
additional_705;12129.36327072258;4193.521245225997;2.892405346588129;1620.0;313.0;5.175718849840256
additional_2375;14150.822221260036;5489.601185403806;2.5777505037862096;1563.0;358.0;4.365921787709497
12052000_12052000_26739;3700.6841058093323;3259.901574496068;1.135213447780675;436.0;249.0;1.751004016064257
additional_1976;10915.190157321134;2672.8488135298894;4.0837289793828715;1382.0;175.0;7.897142857142857
additional_1919;8503.179934302305;5375.505599371937;1.5818381689149015;1355.0;407.0;3.329238329238329
additional_682;2279.2585080535387;2279.2585080535387;1.0;772.0;150.0;5.1466666666666665
additional_176;8201.115549358776;6382.745663735415;1.2848883507852613;1240.0;387.0;3.204134366925065
additional_468;16142.367836960519;5852.791620947986;2.7580629693332415;1868.0;417.0;4.479616306954436
additional_1282;3684.870381191403;2430.7010388366234;1.515970216952327;761.0;179.0;4.251396648044692
additional_1906;11387.691993918295;4621.7190441787825;2.463951591402228;1330.0;317.0;4.195583596214511
additional_834;11086.221241581727;4923.011414985544;2.2519186544714276;1391.0;381.0;3.6509186351706036
additional_764;4100.761337304048;3719.1406276671096;1.1026099166022436;1395.0;289.0;4.826989619377162
additional_1352;9087.647424122511;5297.909492014153;1.7153270432084298;1380.0;350.0;3.942857142857143
additional_1199;5621.279694645137;3886.040526309086;1.4465314132954141;939.0;270.0;3.477777777777778
additional_230;2692.667347005812;2099.4402438521274;1.28256441443897;620.0;167.0;3.712574850299401
additional_653;15156.421778329695;5082.303913813355;2.9821950901313823;1817.0;435.0;4.1770114942528735
additional_2145;15562.791662111167;5087.1396475009315;3.0592420771771858;1681.0;383.0;4.389033942558747
additional_1041;4350.045967131106;2961.9414100631793;1.4686468653133549;694.0;206.0;3.3689320388349513
additional_1488;19002.13713752689;3406.355111744892;5.578436925735884;1573.0;289.0;5.442906574394463
additional_83;2357.443659076125;1205.4999490572222;1.9555734207370115;1152.0;71.0;16.225352112676056
additional_1716;2928.2984491740876;1802.7864032256691;1.6243180245505375;728.0;130.0;5.6
additional_1010;12267.283012372412;6708.946184472302;1.8284962608233093;1781.0;384.0;4.638020833333333
additional_2135;15567.933028235728;5377.42663597731;2.8950526119834947;1787.0;408.0;4.379901960784314
additional_419;4350.015931685418;3823.7894435356147;1.137619106888698;1162.0;310.0;3.7483870967741937
additional_1331;10887.971356932761;3438.348289800729;3.1666284038851042;1496.0;221.0;6.769230769230769
additional_2153;4038.61366808115;2386.7064951353786;1.6921283267602085;1294.0;224.0;5.776785714285714
additional_556;7084.439849747617;1921.1492823199026;3.6876050783480667;1068.0;124.0;8.612903225806452
additional_1390;9677.834578836115;7947.164556491717;1.2177720129037322;1406.0;414.0;3.396135265700483
additional_901;4623.422555621361;4623.422555621361;1.0;1147.0;297.0;3.861952861952862
additional_806;12872.169914042355;4745.013881457712;2.7127781362966013;1558.0;323.0;4.823529411764706
additional_1429;9378.782139034949;3259.8120833323346;2.877092881209126;1420.0;245.0;5.795918367346939
additional_1760;11630.86928385445;7180.084787301121;1.6198791000943469;1811.0;541.0;3.3475046210720887
additional_536;6870.33408916256;2828.977578689962;2.428557278401642;885.0;191.0;4.633507853403142
additional_1860;8702.23855346399;4580.619331065838;1.8997951858704478;1444.0;348.0;4.149425287356322
additional_2262;10584.137082537822;5777.444769424834;1.8319754675199624;1858.0;444.0;4.184684684684685
12052000_12052000_19840;10531.653102710392;6577.8369140361265;1.6010815166665822;1729.0;498.0;3.4718875502008033
additional_926;9084.791176733632;4738.277179236307;1.917319488303526;1234.0;407.0;3.031941031941032
additional_80;2825.4570484149413;2825.4570484149413;1.0;728.0;183.0;3.978142076502732
additional_1648;8493.562803373141;4800.333084947992;1.7693694693823863;1627.0;309.0;5.26537216828479
additional_187;8493.361919470595;2621.7506592360705;3.2395765362162257;1492.0;225.0;6.631111111111111
additional_143;1697.0611265691127;1858.6600242456564;0.9130562364453235;307.0;147.0;2.0884353741496597
additional_1916;12104.466271032983;4099.61136223071;2.952588721592042;1592.0;299.0;5.3244147157190636
additional_1321;8481.125597986826;3300.7875356052014;2.56942487406473;1356.0;234.0;5.794871794871795
additional_2279;3919.1948281695804;1978.9277941079984;1.9804637843980344;1224.0;149.0;8.21476510067114
additional_1851;9193.25360281564;6673.728143681425;1.3775289320886797;1122.0;383.0;2.9295039164490864
additional_202;8871.607037411577;5152.925117780139;1.7216642653703909;1495.0;426.0;3.5093896713615025
additional_162;9124.181128637218;4455.597750848414;2.0478018077147637;1154.0;251.0;4.597609561752988
additional_1641;7726.4940277097085;4251.913021500365;1.817180640488096;1346.0;312.0;4.314102564102564
additional_862;4821.343619490696;3148.5878422144624;1.5312717513702119;1373.0;202.0;6.797029702970297
additional_1550;1811.7697070437973;2191.060716803948;0.8268916023863483;409.0;163.0;2.5092024539877302
additional_1739;7227.8703144403435;3230.7434531701097;2.2372158047238706;1224.0;259.0;4.725868725868726
additional_1292;8747.851148796386;4735.21491236641;1.8474031930315644;1303.0;323.0;4.03405572755418
additional_2192;7264.2652828893115;3691.0218032003054;1.9680905912262074;1045.0;296.0;3.5304054054054053
additional_507;6826.8160437653705;4790.3679272009285;1.4251130910010004;1321.0;365.0;3.6191780821917807
additional_2109;4008.15799533269;2863.0296891701905;1.39997081081419;1343.0;208.0;6.456730769230769
additional_1236;4980.592817865987;4426.211062566404;1.1252497333414873;1064.0;329.0;3.234042553191489
additional_99;2835.099559087072;1352.7158174054189;2.095857476202906;1018.0;110.0;9.254545454545454
additional_35;4016.43628946669;4016.43628946669;1.0;428.0;336.0;1.2738095238095237
additional_465;12162.807056458143;3359.1758817252958;3.6207711309868187;1514.0;258.0;5.868217054263566
additional_1317;12531.207764100573;4549.2694515850335;2.754553867925874;1591.0;289.0;5.505190311418685
additional_1157;8544.73868622277;6188.035859498856;1.3808482821097896;1580.0;354.0;4.463276836158192
additional_620;1200.592084417708;1200.592084417708;1.0;914.0;61.0;14.98360655737705
12052000_12052000_21525;12738.046637467385;7418.303828940175;1.7171103976321258;1913.0;510.0;3.7509803921568627
additional_730;13533.244206767513;6217.03271898076;2.1768011877193714;1771.0;470.0;3.7680851063829786
additional_768;1917.5430600281145;1917.5430600281145;1.0;282.0;171.0;1.6491228070175439
additional_867;2413.7025669793848;2413.7025669793848;1.0;844.0;158.0;5.341772151898734
additional_1073;9569.729904335369;6292.218233230162;1.5208833434600486;1313.0;462.0;2.841991341991342
additional_1098;1647.6751365786097;1647.6751365786097;1.0;268.0;160.0;1.675
additional_644;10989.81252489522;4285.675748076191;2.564312647737867;1414.0;296.0;4.777027027027027
additional_1336;2324.3716039805536;2324.3716039805536;1.0;359.0;203.0;1.7684729064039408
additional_763;8561.00269894487;4288.865821840178;1.9960994478656113;1079.0;302.0;3.5728476821192054
12052000_12052000_30472;24353.09820081002;11614.053792084795;2.0968645949795013;2269.0;719.0;3.1557719054242
additional_2333;13258.61763704263;6932.368307396324;1.9125668240818459;1888.0;476.0;3.966386554621849
12052000_12052000_19366;6754.488191908918;6754.488191908918;1.0;512.0;383.0;1.3368146214099217
additional_1728;8148.467705171962;6022.352145573977;1.3530374026966416;1182.0;364.0;3.2472527472527473
additional_1229;6697.733115448883;4834.40567872025;1.3854305080209752;1501.0;339.0;4.427728613569322
additional_857;3911.6756241084627;2378.644280562447;1.6444979419888373;1324.0;192.0;6.895833333333333
additional_113;8173.953578856808;2380.901651838228;3.4331336502479743;1443.0;200.0;7.215
additional_224;2377.6574693014627;2377.6574693014627;1.0;264.0;203.0;1.3004926108374384
additional_249;12598.508749432605;3674.2652778065844;3.4288511571362372;1573.0;249.0;6.317269076305221
12052000_12052000_17508;5115.019865554723;2876.9121452634286;1.7779548374378178;658.0;262.0;2.5114503816793894
additional_1580;7371.897127489228;5271.403035024682;1.3984696443258604;1398.0;318.0;4.39622641509434
additional_1722;6131.769364299172;3476.0064149566074;1.7640270564275462;1443.0;278.0;5.190647482014389
12052000_12052000_18541;15517.045544459274;8782.556297122852;1.7668028555128792;1885.0;599.0;3.1469115191986643
additional_1290;7368.684251505806;4768.237160579024;1.545368655826465;1179.0;442.0;2.667420814479638
additional_1607;9245.150251107623;2004.3087592961967;4.6126377526554405;1356.0;154.0;8.805194805194805
